pokemon,generation,version_group,move,level_learned
froslass,8,sword-shield,double-team,1
froslass,8,sword-shield,powder-snow,1
froslass,8,sword-shield,protect,1
froslass,8,sword-shield,destiny-bond,1
froslass,8,sword-shield,crunch,1
froslass,8,sword-shield,astonish,1
froslass,8,sword-shield,ice-fang,1
froslass,8,sword-shield,hex,1
froslass,8,sword-shield,ice-shard,15
froslass,8,sword-shield,draining-kiss,20
froslass,8,sword-shield,icy-wind,25
froslass,8,sword-shield,frost-breath,30
froslass,8,sword-shield,confuse-ray,35
froslass,8,sword-shield,hail,40
froslass,8,sword-shield,will-o-wisp,47
froslass,8,sword-shield,aurora-veil,54
froslass,8,sword-shield,shadow-ball,61
froslass,8,sword-shield,blizzard,68
frosmoth,8,sword-shield,icy-wind,0
frosmoth,8,sword-shield,powder-snow,1
frosmoth,8,sword-shield,icy-wind,1
frosmoth,8,sword-shield,attract,1
frosmoth,8,sword-shield,helping-hand,1
frosmoth,8,sword-shield,struggle-bug,1
frosmoth,8,sword-shield,stun-spore,4
frosmoth,8,sword-shield,infestation,8
frosmoth,8,sword-shield,mist,12
frosmoth,8,sword-shield,defog,16
frosmoth,8,sword-shield,feather-dance,21
frosmoth,8,sword-shield,aurora-beam,24
frosmoth,8,sword-shield,hail,28
frosmoth,8,sword-shield,bug-buzz,32
frosmoth,8,sword-shield,aurora-veil,36
frosmoth,8,sword-shield,blizzard,40
frosmoth,8,sword-shield,tailwind,44
frosmoth,8,sword-shield,wide-guard,48
frosmoth,8,sword-shield,quiver-dance,52
gabite,8,sword-shield,sand-attack,1
gabite,8,sword-shield,tackle,1
gabite,8,sword-shield,dragon-breath,1
gabite,8,sword-shield,sand-tomb,1
gabite,8,sword-shield,dual-chop,1
gabite,8,sword-shield,bulldoze,18
gabite,8,sword-shield,bite,27
gabite,8,sword-shield,slash,34
gabite,8,sword-shield,dragon-claw,42
gabite,8,sword-shield,dig,50
gabite,8,sword-shield,sandstorm,58
gabite,8,sword-shield,take-down,66
gabite,8,sword-shield,dragon-rush,74
gallade,8,sword-shield,slash,0
gallade,8,sword-shield,leer,1
gallade,8,sword-shield,growl,1
gallade,8,sword-shield,psybeam,1
gallade,8,sword-shield,confusion,1
gallade,8,sword-shield,psychic,1
gallade,8,sword-shield,hypnosis,1
gallade,8,sword-shield,double-team,1
gallade,8,sword-shield,dream-eater,1
gallade,8,sword-shield,slash,1
gallade,8,sword-shield,charm,1
gallade,8,sword-shield,fury-cutter,1
gallade,8,sword-shield,future-sight,1
gallade,8,sword-shield,imprison,1
gallade,8,sword-shield,calm-mind,1
gallade,8,sword-shield,night-slash,1
gallade,8,sword-shield,disarming-voice,1
gallade,8,sword-shield,draining-kiss,1
gallade,8,sword-shield,life-dew,1
gallade,8,sword-shield,helping-hand,9
gallade,8,sword-shield,feint,12
gallade,8,sword-shield,teleport,15
gallade,8,sword-shield,aerial-ace,18
gallade,8,sword-shield,false-swipe,23
gallade,8,sword-shield,protect,28
gallade,8,sword-shield,swords-dance,35
gallade,8,sword-shield,psycho-cut,42
gallade,8,sword-shield,heal-pulse,49
gallade,8,sword-shield,wide-guard,56
gallade,8,sword-shield,quick-guard,56
gallade,8,sword-shield,close-combat,63
galvantula,8,sword-shield,sticky-web,0
galvantula,8,sword-shield,absorb,1
galvantula,8,sword-shield,fury-cutter,1
galvantula,8,sword-shield,bug-bite,1
galvantula,8,sword-shield,electroweb,1
galvantula,8,sword-shield,sticky-web,1
galvantula,8,sword-shield,string-shot,12
galvantula,8,sword-shield,thunder-wave,16
galvantula,8,sword-shield,electro-ball,20
galvantula,8,sword-shield,agility,24
galvantula,8,sword-shield,sucker-punch,28
galvantula,8,sword-shield,slash,32
galvantula,8,sword-shield,discharge,39
galvantula,8,sword-shield,screech,44
galvantula,8,sword-shield,gastro-acid,50
galvantula,8,sword-shield,bug-buzz,56
garbodor,8,sword-shield,pound,1
garbodor,8,sword-shield,take-down,1
garbodor,8,sword-shield,poison-gas,1
garbodor,8,sword-shield,metal-claw,1
garbodor,8,sword-shield,recycle,1
garbodor,8,sword-shield,acid-spray,1
garbodor,8,sword-shield,amnesia,9
garbodor,8,sword-shield,clear-smog,12
garbodor,8,sword-shield,toxic-spikes,15
garbodor,8,sword-shield,sludge,18
garbodor,8,sword-shield,stockpile,21
garbodor,8,sword-shield,swallow,21
garbodor,8,sword-shield,body-slam,24
garbodor,8,sword-shield,sludge-bomb,27
garbodor,8,sword-shield,toxic,30
garbodor,8,sword-shield,belch,33
garbodor,8,sword-shield,pain-split,39
garbodor,8,sword-shield,gunk-shot,43
garbodor,8,sword-shield,explosion,48
garchomp,8,sword-shield,crunch,0
garchomp,8,sword-shield,sand-attack,1
garchomp,8,sword-shield,tackle,1
garchomp,8,sword-shield,dragon-breath,1
garchomp,8,sword-shield,crunch,1
garchomp,8,sword-shield,sand-tomb,1
garchomp,8,sword-shield,dual-chop,1
garchomp,8,sword-shield,bulldoze,18
garchomp,8,sword-shield,bite,27
garchomp,8,sword-shield,slash,34
garchomp,8,sword-shield,dragon-claw,42
garchomp,8,sword-shield,dig,52
garchomp,8,sword-shield,sandstorm,62
garchomp,8,sword-shield,take-down,72
garchomp,8,sword-shield,dragon-rush,82
gardevoir,8,sword-shield,dazzling-gleam,0
gardevoir,8,sword-shield,growl,1
gardevoir,8,sword-shield,confusion,1
gardevoir,8,sword-shield,double-team,1
gardevoir,8,sword-shield,charm,1
gardevoir,8,sword-shield,healing-wish,1
gardevoir,8,sword-shield,disarming-voice,1
gardevoir,8,sword-shield,misty-terrain,1
gardevoir,8,sword-shield,moonblast,1
gardevoir,8,sword-shield,dazzling-gleam,1
gardevoir,8,sword-shield,hypnosis,9
gardevoir,8,sword-shield,draining-kiss,12
gardevoir,8,sword-shield,teleport,15
gardevoir,8,sword-shield,psybeam,18
gardevoir,8,sword-shield,life-dew,23
gardevoir,8,sword-shield,wish,28
gardevoir,8,sword-shield,calm-mind,35
gardevoir,8,sword-shield,psychic,42
gardevoir,8,sword-shield,heal-pulse,49
gardevoir,8,sword-shield,dream-eater,56
gardevoir,8,sword-shield,future-sight,63
gastly,8,sword-shield,confuse-ray,1
gastly,8,sword-shield,lick,1
gastly,8,sword-shield,hypnosis,4
gastly,8,sword-shield,mean-look,8
gastly,8,sword-shield,payback,12
gastly,8,sword-shield,spite,16
gastly,8,sword-shield,curse,20
gastly,8,sword-shield,hex,24
gastly,8,sword-shield,night-shade,28
gastly,8,sword-shield,sucker-punch,32
gastly,8,sword-shield,dark-pulse,36
gastly,8,sword-shield,shadow-ball,40
gastly,8,sword-shield,destiny-bond,44
gastly,8,sword-shield,dream-eater,48
gastrodon,8,sword-shield,water-gun,1
gastrodon,8,sword-shield,recover,1
gastrodon,8,sword-shield,harden,1
gastrodon,8,sword-shield,mud-slap,1
gastrodon,8,sword-shield,water-pulse,15
gastrodon,8,sword-shield,ancient-power,20
gastrodon,8,sword-shield,body-slam,25
gastrodon,8,sword-shield,muddy-water,33
gastrodon,8,sword-shield,earth-power,39
gastrodon,8,sword-shield,rain-dance,46
gastrodon,8,sword-shield,memento,53
genesect,8,sword-shield,quick-attack,1
genesect,8,sword-shield,fury-cutter,1
genesect,8,sword-shield,screech,7
genesect,8,sword-shield,metal-claw,14
genesect,8,sword-shield,fell-stinger,21
genesect,8,sword-shield,flame-charge,28
genesect,8,sword-shield,metal-sound,35
genesect,8,sword-shield,x-scissor,42
genesect,8,sword-shield,magnet-rise,49
genesect,8,sword-shield,bug-buzz,56
genesect,8,sword-shield,simple-beam,63
genesect,8,sword-shield,zap-cannon,70
genesect,8,sword-shield,lock-on,77
genesect,8,sword-shield,techno-blast,84
genesect,8,sword-shield,self-destruct,91
gengar,8,sword-shield,hypnosis,1
gengar,8,sword-shield,confuse-ray,1
gengar,8,sword-shield,lick,1
gengar,8,sword-shield,perish-song,1
gengar,8,sword-shield,mean-look,1
gengar,8,sword-shield,shadow-punch,1
gengar,8,sword-shield,reflect-type,1
gengar,8,sword-shield,payback,12
gengar,8,sword-shield,spite,16
gengar,8,sword-shield,curse,20
gengar,8,sword-shield,hex,24
gengar,8,sword-shield,night-shade,30
gengar,8,sword-shield,sucker-punch,36
gengar,8,sword-shield,dark-pulse,42
gengar,8,sword-shield,shadow-ball,48
gengar,8,sword-shield,destiny-bond,54
gengar,8,sword-shield,dream-eater,60
gible,8,sword-shield,tackle,1
gible,8,sword-shield,sand-tomb,1
gible,8,sword-shield,sand-attack,6
gible,8,sword-shield,dragon-breath,12
gible,8,sword-shield,bulldoze,18
gible,8,sword-shield,bite,25
gible,8,sword-shield,slash,30
gible,8,sword-shield,dragon-claw,36
gible,8,sword-shield,dig,42
gible,8,sword-shield,sandstorm,48
gible,8,sword-shield,take-down,54
gible,8,sword-shield,dragon-rush,60
gigalith,8,sword-shield,sand-attack,1
gigalith,8,sword-shield,tackle,1
gigalith,8,sword-shield,harden,1
gigalith,8,sword-shield,power-gem,1
gigalith,8,sword-shield,stealth-rock,1
gigalith,8,sword-shield,mud-slap,12
gigalith,8,sword-shield,smack-down,16
gigalith,8,sword-shield,iron-defense,20
gigalith,8,sword-shield,headbutt,24
gigalith,8,sword-shield,rock-slide,30
gigalith,8,sword-shield,rock-blast,36
gigalith,8,sword-shield,sandstorm,42
gigalith,8,sword-shield,stone-edge,48
gigalith,8,sword-shield,explosion,54
giratina-altered,8,sword-shield,shadow-sneak,1
giratina-altered,8,sword-shield,defog,1
giratina-altered,8,sword-shield,dragon-breath,7
giratina-altered,8,sword-shield,ancient-power,14
giratina-altered,8,sword-shield,hex,21
giratina-altered,8,sword-shield,slash,28
giratina-altered,8,sword-shield,scary-face,35
giratina-altered,8,sword-shield,shadow-claw,42
giratina-altered,8,sword-shield,pain-split,49
giratina-altered,8,sword-shield,aura-sphere,56
giratina-altered,8,sword-shield,dragon-claw,63
giratina-altered,8,sword-shield,earth-power,70
giratina-altered,8,sword-shield,shadow-force,77
giratina-altered,8,sword-shield,destiny-bond,84
glaceon,8,sword-shield,icy-wind,0
glaceon,8,sword-shield,tackle,1
glaceon,8,sword-shield,take-down,1
glaceon,8,sword-shield,double-edge,1
glaceon,8,sword-shield,tail-whip,1
glaceon,8,sword-shield,growl,1
glaceon,8,sword-shield,swift,1
glaceon,8,sword-shield,icy-wind,1
glaceon,8,sword-shield,charm,1
glaceon,8,sword-shield,baton-pass,1
glaceon,8,sword-shield,helping-hand,1
glaceon,8,sword-shield,covet,1
glaceon,8,sword-shield,copycat,1
glaceon,8,sword-shield,sand-attack,5
glaceon,8,sword-shield,quick-attack,10
glaceon,8,sword-shield,baby-doll-eyes,15
glaceon,8,sword-shield,ice-shard,20
glaceon,8,sword-shield,bite,25
glaceon,8,sword-shield,ice-fang,30
glaceon,8,sword-shield,hail,35
glaceon,8,sword-shield,freeze-dry,40
glaceon,8,sword-shield,mirror-coat,45
glaceon,8,sword-shield,blizzard,50
glaceon,8,sword-shield,last-resort,55
glalie,8,sword-shield,freeze-dry,0
glalie,8,sword-shield,leer,1
glalie,8,sword-shield,double-team,1
glalie,8,sword-shield,powder-snow,1
glalie,8,sword-shield,astonish,1
glalie,8,sword-shield,sheer-cold,1
glalie,8,sword-shield,freeze-dry,1
glalie,8,sword-shield,ice-shard,15
glalie,8,sword-shield,protect,20
glalie,8,sword-shield,icy-wind,25
glalie,8,sword-shield,frost-breath,30
glalie,8,sword-shield,bite,35
glalie,8,sword-shield,ice-fang,40
glalie,8,sword-shield,hail,47
glalie,8,sword-shield,headbutt,54
glalie,8,sword-shield,crunch,61
glalie,8,sword-shield,blizzard,68
glastrier,8,sword-shield,tackle,1
glastrier,8,sword-shield,tail-whip,1
glastrier,8,sword-shield,double-kick,6
glastrier,8,sword-shield,avalanche,12
glastrier,8,sword-shield,stomp,18
glastrier,8,sword-shield,torment,24
glastrier,8,sword-shield,mist,30
glastrier,8,sword-shield,icicle-crash,36
glastrier,8,sword-shield,take-down,42
glastrier,8,sword-shield,iron-defense,48
glastrier,8,sword-shield,thrash,54
glastrier,8,sword-shield,taunt,60
glastrier,8,sword-shield,double-edge,66
glastrier,8,sword-shield,swords-dance,72
gloom,8,sword-shield,acid,1
gloom,8,sword-shield,absorb,1
gloom,8,sword-shield,growth,1
gloom,8,sword-shield,sweet-scent,1
gloom,8,sword-shield,mega-drain,12
gloom,8,sword-shield,poison-powder,14
gloom,8,sword-shield,stun-spore,16
gloom,8,sword-shield,sleep-powder,18
gloom,8,sword-shield,giga-drain,20
gloom,8,sword-shield,toxic,26
gloom,8,sword-shield,moonblast,32
gloom,8,sword-shield,grassy-terrain,38
gloom,8,sword-shield,moonlight,44
gloom,8,sword-shield,petal-dance,50
golbat,8,sword-shield,supersonic,1
golbat,8,sword-shield,absorb,1
golbat,8,sword-shield,screech,1
golbat,8,sword-shield,mean-look,1
golbat,8,sword-shield,astonish,1
golbat,8,sword-shield,poison-fang,15
golbat,8,sword-shield,quick-guard,20
golbat,8,sword-shield,air-cutter,27
golbat,8,sword-shield,bite,34
golbat,8,sword-shield,haze,41
golbat,8,sword-shield,venoshock,48
golbat,8,sword-shield,confuse-ray,55
golbat,8,sword-shield,air-slash,62
golbat,8,sword-shield,leech-life,69
goldeen,8,sword-shield,tail-whip,1
goldeen,8,sword-shield,peck,1
goldeen,8,sword-shield,supersonic,5
goldeen,8,sword-shield,water-pulse,10
goldeen,8,sword-shield,horn-attack,15
goldeen,8,sword-shield,agility,20
goldeen,8,sword-shield,aqua-ring,25
goldeen,8,sword-shield,flail,30
goldeen,8,sword-shield,waterfall,35
goldeen,8,sword-shield,soak,40
goldeen,8,sword-shield,megahorn,45
goldeen,8,sword-shield,horn-drill,50
golduck,8,sword-shield,scratch,1
golduck,8,sword-shield,tail-whip,1
golduck,8,sword-shield,water-gun,1
golduck,8,sword-shield,confusion,1
golduck,8,sword-shield,aqua-jet,1
golduck,8,sword-shield,fury-swipes,9
golduck,8,sword-shield,water-pulse,12
golduck,8,sword-shield,disable,15
golduck,8,sword-shield,zen-headbutt,18
golduck,8,sword-shield,screech,21
golduck,8,sword-shield,aqua-tail,24
golduck,8,sword-shield,soak,27
golduck,8,sword-shield,psych-up,30
golduck,8,sword-shield,amnesia,36
golduck,8,sword-shield,hydro-pump,40
golduck,8,sword-shield,wonder-room,45
golett,8,sword-shield,mud-slap,1
golett,8,sword-shield,astonish,1
golett,8,sword-shield,defense-curl,4
golett,8,sword-shield,pound,8
golett,8,sword-shield,shadow-punch,12
golett,8,sword-shield,curse,16
golett,8,sword-shield,night-shade,20
golett,8,sword-shield,stomping-tantrum,24
golett,8,sword-shield,iron-defense,28
golett,8,sword-shield,mega-punch,32
golett,8,sword-shield,shadow-ball,36
golett,8,sword-shield,heavy-slam,40
golett,8,sword-shield,phantom-force,44
golett,8,sword-shield,hammer-arm,48
golett,8,sword-shield,earthquake,52
golett,8,sword-shield,dynamic-punch,56
golisopod,8,sword-shield,first-impression,0
golisopod,8,sword-shield,sand-attack,1
golisopod,8,sword-shield,defense-curl,1
golisopod,8,sword-shield,spite,1
golisopod,8,sword-shield,struggle-bug,1
golisopod,8,sword-shield,first-impression,1
golisopod,8,sword-shield,rock-smash,4
golisopod,8,sword-shield,fury-cutter,8
golisopod,8,sword-shield,mud-shot,12
golisopod,8,sword-shield,bug-bite,16
golisopod,8,sword-shield,iron-defense,20
golisopod,8,sword-shield,sucker-punch,24
golisopod,8,sword-shield,slash,28
golisopod,8,sword-shield,razor-shell,32
golisopod,8,sword-shield,pin-missile,36
golisopod,8,sword-shield,swords-dance,40
golisopod,8,sword-shield,liquidation,44
golurk,8,sword-shield,pound,1
golurk,8,sword-shield,defense-curl,1
golurk,8,sword-shield,mud-slap,1
golurk,8,sword-shield,focus-punch,1
golurk,8,sword-shield,astonish,1
golurk,8,sword-shield,high-horsepower,1
golurk,8,sword-shield,shadow-punch,12
golurk,8,sword-shield,curse,16
golurk,8,sword-shield,night-shade,20
golurk,8,sword-shield,stomping-tantrum,24
golurk,8,sword-shield,iron-defense,28
golurk,8,sword-shield,mega-punch,32
golurk,8,sword-shield,shadow-ball,36
golurk,8,sword-shield,heavy-slam,40
golurk,8,sword-shield,phantom-force,46
golurk,8,sword-shield,hammer-arm,52
golurk,8,sword-shield,earthquake,58
golurk,8,sword-shield,dynamic-punch,64
goodra,8,sword-shield,aqua-tail,0
goodra,8,sword-shield,tackle,1
goodra,8,sword-shield,water-gun,1
goodra,8,sword-shield,absorb,1
goodra,8,sword-shield,dragon-breath,1
goodra,8,sword-shield,poison-tail,1
goodra,8,sword-shield,feint,1
goodra,8,sword-shield,aqua-tail,1
goodra,8,sword-shield,acid-spray,1
goodra,8,sword-shield,tearful-look,1
goodra,8,sword-shield,protect,15
goodra,8,sword-shield,flail,20
goodra,8,sword-shield,water-pulse,25
goodra,8,sword-shield,rain-dance,30
goodra,8,sword-shield,dragon-pulse,35
goodra,8,sword-shield,curse,43
goodra,8,sword-shield,body-slam,49
goodra,8,sword-shield,muddy-water,58
goodra,8,sword-shield,power-whip,67
goomy,8,sword-shield,tackle,1
goomy,8,sword-shield,absorb,1
goomy,8,sword-shield,water-gun,5
goomy,8,sword-shield,dragon-breath,10
goomy,8,sword-shield,protect,15
goomy,8,sword-shield,flail,20
goomy,8,sword-shield,water-pulse,25
goomy,8,sword-shield,rain-dance,30
goomy,8,sword-shield,dragon-pulse,35
goomy,8,sword-shield,curse,41
goomy,8,sword-shield,body-slam,45
goomy,8,sword-shield,muddy-water,50
gossifleur,8,sword-shield,sing,1
gossifleur,8,sword-shield,leafage,1
gossifleur,8,sword-shield,rapid-spin,4
gossifleur,8,sword-shield,sweet-scent,8
gossifleur,8,sword-shield,razor-leaf,12
gossifleur,8,sword-shield,round,16
gossifleur,8,sword-shield,leaf-tornado,21
gossifleur,8,sword-shield,synthesis,24
gossifleur,8,sword-shield,hyper-voice,28
gossifleur,8,sword-shield,aromatherapy,32
gossifleur,8,sword-shield,leaf-storm,36
gothita,8,sword-shield,pound,1
gothita,8,sword-shield,confusion,1
gothita,8,sword-shield,play-nice,4
gothita,8,sword-shield,tickle,8
gothita,8,sword-shield,psybeam,12
gothita,8,sword-shield,charm,16
gothita,8,sword-shield,psyshock,20
gothita,8,sword-shield,hypnosis,24
gothita,8,sword-shield,fake-tears,28
gothita,8,sword-shield,psych-up,33
gothita,8,sword-shield,psychic,36
gothita,8,sword-shield,flatter,40
gothita,8,sword-shield,future-sight,44
gothita,8,sword-shield,magic-room,48
gothitelle,8,sword-shield,pound,1
gothitelle,8,sword-shield,confusion,1
gothitelle,8,sword-shield,tickle,1
gothitelle,8,sword-shield,play-nice,1
gothitelle,8,sword-shield,psybeam,12
gothitelle,8,sword-shield,charm,16
gothitelle,8,sword-shield,psyshock,20
gothitelle,8,sword-shield,hypnosis,24
gothitelle,8,sword-shield,fake-tears,28
gothitelle,8,sword-shield,psych-up,35
gothitelle,8,sword-shield,psychic,40
gothitelle,8,sword-shield,flatter,48
gothitelle,8,sword-shield,future-sight,56
gothitelle,8,sword-shield,magic-room,64
gothorita,8,sword-shield,pound,1
gothorita,8,sword-shield,confusion,1
gothorita,8,sword-shield,tickle,1
gothorita,8,sword-shield,play-nice,1
gothorita,8,sword-shield,psybeam,12
gothorita,8,sword-shield,charm,16
gothorita,8,sword-shield,psyshock,20
gothorita,8,sword-shield,hypnosis,24
gothorita,8,sword-shield,fake-tears,28
gothorita,8,sword-shield,psych-up,35
gothorita,8,sword-shield,psychic,40
gothorita,8,sword-shield,flatter,46
gothorita,8,sword-shield,future-sight,52
gothorita,8,sword-shield,magic-room,58
gourgeist-average,8,sword-shield,confuse-ray,1
gourgeist-average,8,sword-shield,explosion,1
gourgeist-average,8,sword-shield,astonish,1
gourgeist-average,8,sword-shield,shadow-sneak,1
gourgeist-average,8,sword-shield,trick-or-treat,1
gourgeist-average,8,sword-shield,moonblast,1
gourgeist-average,8,sword-shield,razor-leaf,12
gourgeist-average,8,sword-shield,trick-or-treat,12
gourgeist-average,8,sword-shield,leech-seed,16
gourgeist-average,8,sword-shield,bullet-seed,20
gourgeist-average,8,sword-shield,scary-face,24
